web-scraper-order;web-scraper-start-url;review;;
1749059567-32;https://www.amazon.com/product-reviews/B005WPTTG4;"This is my second of the same model.  The first is just fine.  I just wanted to have another to travel with.

I really don't know what I can say as it is exactly as advertised.  It is a retractable fountain pen that can use bottled ink or prepackaged ink cartridges.  I've got a couple bottled inks, and the amount of money I've saved on ""disposable"" pens over the decade since I bought my first one of these probably has added up to the cost of it or surpassed it.

It writes great, and there isn't much maintenance that it needs to keep doing so.";;
1749059567-33;https://www.amazon.com/product-reviews/B005WPTTG4;"I just received this pen, but I can already tell it’s going to be one of my favorites.

It writes so nicely, looks and feels luxurious in my hand, and is exceptionally portable considering it’s a fountain pen.

The only thing I don’t like is how hard it is to fill the pen with ink using the converter that comes with it. I’d suggest just getting an ink cartridge instead if you write a lot and it bothers you.";;
1749059567-34;https://www.amazon.com/product-reviews/B005WPTTG4;"Overall, I really like this pen and after committing to using quality paper, it is my every day writer.  I've had mine for almost three years and am looking to purchase another one.  Wear issues/scratches with the matte black barrel is the only con.

Pros:
-The stock nibs are excellent (I've used the extra fine and medium and have settled on the medium).
-The balance and size (for my hand) is great.
-The convenience of no cap makes this versatile for intermittent use (taking notes for example).
-Griping around the clip does not bother me and actually serves as a tactile indication of orientation.  (I'm often annoyed by the lack of this indication in most capped fountain pens as there typically is axial symmetry in the grip area, though the nib requires a particular orientation.)  I concede that this is a matter of how you grip your pen and address a writing surface, so if you're unsure you should really try one.
-I have not had issues with the pen drying out, nor have I had any issues with filling/cleaning.
-I have not had leak nor ink on the hands issues.  (I should note that the ""trap door"" does rub on the nib and this seems to smear some ink around the nib itself and the ""door"".  These parts are recessed within end of the pen so any ""mess"" is contained and not touched with normal handling (excluding of course the nib, but you'd expect that to have ink on it right?).  If you're bothered just knowing there's a ""mess"" in there, then you might not want this pen; but then again there's a little vile of ink sloshing around in all fountains so fountain pens might just not be your thing.)

Con:
-I suggest avoiding the matte black barrel option.  Though I really like the low key look of the matte black, I've had wear issues.  The finish appears to be very ""soft"" and scratches easily.  (See photo.)  Admittedly, the photo shows wear after three years of regular carry and use, but it is not as though I leave the pen in my pocket with my keys.  Thus the -1 star and my perusing for the next most subtle color option that has a gloss finish.  (I'm guessing that the gloss finish will wear better.)";;
1749059567-35;https://www.amazon.com/product-reviews/B005WPTTG4;"This pen fits comfortably in my hand, though some people are apparently bothered by the placement of the clip - try before you buy or make sure you can return it.

The pen is heavier than some FPs, which I like - if you prefer feather-light pens, it may not be for you.

Bear in mind that this pen is ideally intended for jotting quick notes, as it allows easy one-handed operation; for this type of use, the clip and weight may not be much of an issue. They may not bother you much for a few minutes here and there. If you really need to write many pages, you will probably use a different pen anyway.

The nib is smooth and has good ink flow - among the nicest I have used. It feels a bit bouncy on the page (though it is not a flex nib) due to it's thin size and use of relatively soft 18k gold. Replacement nibs are cheap, so you can have different sizes; people like Richard Binder and John Mottishaw sell custom-ground nibs so that you can play with stubs, italics, and etc if desired. Very handy.

The only other caveat is that the ink capacity is relatively small, since much of the pen's internal space is taken up with the mechanism that allows the nib to be retracted. Once again, this should not be an issue if you are using the pen as a note jotter. For easy refilling on-the-go, Pilot's own cartridges can be used; for desk use, it is easy to refill the converter from an ink bottle.

All in all, a good pen for the money.

UPDATE, 8/15/14:
I bought a second one of these - Gunmetal finish, broad nib. This is one of only two fountain pen models of which I own two examples. (the other is the excellent and cheap Lamy Safari.) Compared to the medium nib, the broad is only slightly wider and is not as wide as a typical western broad (e.g., Sheaffer, Waterman). And the Pilot cartridges are the way to go: larger capacity than the converters and wonderful inks.";;
1749059567-36;https://www.amazon.com/product-reviews/B005WPTTG4;I really enjoy the pilot vanishing point. I have the broad point and the ink flows well, the pen does not scratch the paper and you can use reverse writing for a fine point feel. The click mechanism is satisfying and smooth. The pen has not dried out either which is nice. It’s a very classy pen and I’d buy another if I ever needed to.;;
1749059567-37;https://www.amazon.com/product-reviews/B005WPTTG4;I've ordered so many fountain pens because I didn't want to spend so much money at once.  If I added the cost of those pens, I could have purchased 2 vanishing point pens.  This pen is worth every single cent.  I'm saving for my next one so I can keep one in my purse and one for work.  It writes so beautifully.  Not one issue and it is a nice fine print.  Love it.;;
1749059567-38;https://www.amazon.com/product-reviews/B005WPTTG4;"Wow I love this pen. I’ve wanted one for a long time but didn’t know what size nib to get. I went with the fine because I usually like European extra fines. Japanese pens (Pilot) run smaller than European sizes. The fine is a little bit finer than I thought it would be based on pictures I saw online but I still love it. The extra fine would have definitely been too fine for me. The gold nib is super smooth.

For the people saying that they didn’t get a “Vanishing Point” but a “Capless”, the rest of the world sells this pen as the “Capless”. It is still a gold nib “Vanishing Point”. The “Capless Special Alloy” is the one with a steel nib and usually run about $80. For the record mine came in a box that says Vanishing Point.

Update: So I ended up ordering a second one in matte black extra fine. I really wanted to try the extra fine out as I’ve come to like a finer line for neat, clean looking writing. I love the extra fine and have used it more than my fine. But the EF does have considerably more feedback. It takes a few days of writing to get use to it. But I love both and have had zero issues with them.

I’ve seen some people call the retractable nib “gimmicky”. I disagree. I use my VPs much more than my other FP as it’s so much easier to click the nib out than unscrew a cap and screw it back on. I use it at work all the time as well as home. The only issue I can agree with is small ink capacity. However, this doesn’t bother me too much as I just refill the converter with an ink syringe once a week or so.";;
1749059567-39;https://www.amazon.com/product-reviews/B005WPTTG4;"I have a small mountain pen collection. I wish I would have bought this pen first. This would have been my only fountain pen. I use this everyday, for everything. Journaling, work meetings.

All black pen, so sexy pen
You can tell the pen is made from high quality materials.
But the ability to just click the pen, and begin/stop the writing process, protect the gold plated nib, with just a click, wonderful.

The most practical pen for me. If this one ever breaks, I will buy another one.";;
1749059567-40;https://www.amazon.com/product-reviews/B005WPTTG4;"I think this is my new favorite pen for taking general work notes and reminders for myself. Among fountain pens there are certain ones which seem to have no direct completion. This one and the Platinum 3776 (which makes using carbon black ink practical), for example. This Med VP is the smoothest writing pen I've ever used, except for the Uniball Jetstream, which isn't a fountain pen anyway. Some people might feel that springy nibs are smoother, however. I'm not a big fan of the Pilot cartridge black because it's more of a watery dark grey. I'm using Aurora Black with the converter, which doesn't hold much ink. I went to Baltimore Pen show (2020) and tried out lots and lots of pens, but this one is the only one that I didn't already have in my small collection that shouted ""I'm way different!"" Since nothing had price tags I asked how much. I was testing a gorgeous light blue metallic model. When he said $150, I thought, think and read about this first. So, I did and then bought one here, but not the blue metallic which seems to be sold out everywhere so I went for this blue matte. Very pretty. I've read about the finish so I'm protecting it. I read the fine is not as smooth as the medium. so I got medium. The line is a scosh wider than what I think is perfect, but that's OK. Why so expensive? Well, the guts and nib inside which are very tiny and removable, to fill it, are $75 to replace as a part. So, the price has to start somewhere above that.";;
1749059567-41;https://www.amazon.com/product-reviews/B005WPTTG4;I have the Pilot Vanishing Point fountain pen in red with gold trim, <B> 18k nib.  It wrote immediately out of the box upon inking.  It writes very smoothly and reliably.  It is handy at work for taking notes standing, when dealing with a cap would be awkward, but also is a pleasure for long writing sessions at the desk.  I'm delighted with the pen.  I will say that although Japanese nib sizes tend to leave a thinner line than their Western or Chinese counterparts, this broad nib leaves as broad a line as any other.;;
1749059567-42;https://www.amazon.com/product-reviews/B005WPTTG4;"Unfortunatley I had to return the first one I received. The replacement is in transit. I LOVE the design, I love how practical it is. Who does not value a fountain pen that you can use  as a ball point? And this one is beautifull! The problem was it was too dry and I dared not do anything I was advised to do to increase the ink flow.  It worked well on the down strokes but not on the upstrokes. So, some letters could not be read.  Several people on the  fountain pen network had reported this symptom, but others are raving at the ink flow of the pens they have received. I will update this when I receive the replacement that so quickly AMAZON is sending, even before the UPS has picked up the non-working pen. Please look at the test writing for the problem. Maybe people with better knowledge of fountain pens could have fixed this, but I don't think it is my job to  tweek the pen. That would be tampering.  A 3 rate is  for design, workmanship and looks. The rest is to be seen and I will update next time i try the new replacement.

UpDATE:

After using the replacement for a for a month I can say that if your pen writes well, this is the most practical fountain pen in the world. The second pen I received skipped as well, but not as much, so I decided to keep it, although I was not satisfied with the buy.

I decided to fix the problem myself and by reading lots of references and tutorials, and changing the ink to Noodler's Oxblood and Black (I was using Diamine)  I was able to increase the flow. I also opened the tines with a  brass sheet.  None of these measures were aggressively pursued to keep risks at minimum, but finally i was able to say that it was close to being called a ""very good"" fountain pen.

NEXT PROBLEM surfaced after  a month with the second VP. The clip fell off!, just like that. No warning. I inserted it back and consulted with users and it seems it is a current problem. People are fixing it with ""G-S Hypo Cement"". I am still waiting for my cement to glue it back permanently. If I find anything else I will update the review. I still think if you are willing to fix it and put up with its defects , is a daily carrier and worth the risk. Should be priced lower for this, IMHO.";;
1749059567-43;https://www.amazon.com/product-reviews/B005WPTTG4;"I just bought my second Vanishing Point Fountain Pen. I have one in matte black that I got about 15 years ago. I loved it then and always wanted to get more. I just was unable to get one tell now. I was really happy to see this new pen come in the mail the very next day from the time I placed my order. Upon opening the packaging I could see that Amazon had packed everything together and I really liked that. I also was really happy that the box the pen came in was not damaged or crushed in anyway.

I proceeded to open the box the the Vanishing point pen was in and saw that it was much thicker then the Vanishing point that I have. I did not know if I was going to like this, but now that I have used it for almost a 3days now, I love it. It writes amazing, the Pilot Mixable Colour ink refills are wonderful in the pen even thou the packaging states it is for the Parallel Calligraphy Pens. I have not had any problems with the ink leaking or clogging up the nib on the fountain pen. Like I said I have only been using my new pen for 3 days now.

In a week or two I will post again.

I wanted to give you all an update on what I have learned from Pilot. They said, We recommend the use of our Namiki/Pilot ink to refill your pen. Its exclusive formula ensures proper long-term functioning of your writing instruments.  Other brands can damage and prevent the proper functionality of your pen, which inhibits your writing experience and voids your warranty.

With that I am still going to use the Pilot Mixable Colour in refills in my pen. So far they have been great. But I am doing what I feel is right for me and if you don't want to void your warranty then don't use them.";;
1749059567-44;https://www.amazon.com/product-reviews/B005WPTTG4;"I ordered this as I was looking for my next long-term fountain pen. Somebody recommended this one to me, so I decided to take the plunge and check it out.

I am extremely impressed with the pen's build quality. I have the black matte one, so it feels very sturdy, assuring, and comfortable. I know there's a clip down the barrel, but because of the way I hold my pen, I actually don't find it uncomfortable whatsoever. It feels perfectly fine for me when I write with it. I especially like how the clip is in a different place so the pen will be aiming upward whenever you have it clipped away in a pocket or something. I also like the added value of how the pen comes included with an ink converter, so if you have any ink lying around, you can load it up manually.

The pen is extremely versatile and portable. I carry it around regularly with my pocket notebook (a grid-dotted Leuchtturm1917), and I find that it works extremely well. Alongside that, I use it with another couple of notebooks. One is a CR Gibson journal that I use for organizing ideas for my stories and novels, and another is some off-brand notebook I use for studying other languages. It works well with all the paper that I've tried it on, with the exception of modern Moleskine paper. Of course, that's the fault of Moleskine themselves and not the manufacturers of this pen.

The pen feels quite sturdy, and I can say if you want a long-term fountain pen you can use for years to come, you will get an excellent value with this one. The best part for me is that I seriously feel like this pen makes me want to find excuses to use it. It just feels that excellent.";;
1749059567-45;https://www.amazon.com/product-reviews/B005WPTTG4;"There are many things to love about this pen, and a few that should be improved on.

Firstly, the most important question, ""does this pen write well?"" And the answer is yes! Very beautifully! This pen's writing abilities is amazing! It would be comparable to sliding a hot knife across butter, it's that smooth. And while it isn't a flex nib at all, you'll be surprised that it can give a little of a bounce to writing.
Also, who this pen is for is someone who wants to write on the go or do note-taking. With a fountain pen that doesn't need a cap to have to constantly post and recap, writing is super streamlined. Just pop it out, click the pen, write, and reclick, and you're all good to go.
Also, the pen itself is gorgeous to look at. I got the Blue with gold accents, and when I first took the pen out of the case, I marveled at it's beauty.

Now, here's what needs to be looked at. First, the Pilot converters are small. The pen will give you a good amount of ink to write with using a converter, to my taste, it should still be more. Cartridges are perfect at ink capacity for this pen.

Also, the click plunger gets scratched to all hell after a day's the first time. Because it's so long (the nib unit needs to be pushed a long distance) the scratches can be really lengthy, and a bit noticeable.

Would I recommend this pen? Absolutely, despite the few gripes I have about it. It really is a fantastic pen to write with, a joy to have around, and it's potability with the click mechanism is unmatched.";;
1749059567-46;https://www.amazon.com/product-reviews/B005WPTTG4;"I seem to have inadvertently become a pen collector--nothing too esoteric, mind you, just sleek, smooth-writing pen that balance well in the hand, please the eye, & work well where paper meets ink. The Namiki Vanishing Point does all of this & more. Its 18k nib is glorious; I love writing with it.  Fyi, tho, the ""fine"" nib runs a bit toward ""extra fine,"" by American & European standards, and so on with the other available nibs. Also, one of the reasons I may have had such a smooth go of it is, I think, because I recently discovered Iroshizuku ink, made by Namiki, which is the slickest (literally), prettiest ink I've ever used--& is certainly the ink made for Namiki pens. All in all it is a blissful experience. I love the sleek look; I love the way the writing instrument rests in my hand; I love the way it lays ink on the paper. & its packaging! What a hoot. I was tempted to keep the pen in its ""box"" as display. But I ended up using its ""box"" as a picture frame.  Best pen packaging ever!  This modern, innovative pen is a winner. Or at least it is one of my faves in my own growing collection.  Hope your experience is as positive as mine.

I have owned this pen two months now & come back to add, I still love this fountain pen.  The vanishing point mechanism that seals the nib away when you aren't using it protects the ink from drying out well.  My pen has never missed starting right up, even after a couple days of no use.  And the pen's reservoir must be decent sized.  I am still writing with the ink I put in 2 months ago, while I have had to refill every converter in my rotation of pens in the same period.";;
1749059567-47;https://www.amazon.com/product-reviews/B005WPTTG4;"This pen writes very well. It took a few weeks to feel as smooth as I expected, but after a short time it feels so smooth with Irishizuku black.

The fine is not quite as fine as I wanted, but writes extremely well. The ef is a tad too fine and often feels a little scratchy. For this reason while I prefer for the ef or vf nib in the Metropolitan, in the vanishing point the f is the way to go. The M is waaay larger, like 2 steps larger.

The two negatives would be small converter capacity, and the matte black clip scratches easily. It scratched literally the first day I carried it in a pocket- and doesn't touch up easily. The gloss finish seems more durable.
The small capacity is really small. Expect to refill every 4 full pages of writing.  With the ef nib I still need to refill almost weekly. I keep 2 pens in my bag just in case I ever run short on ink, but if that's a concern I'd use cartridges.

The 18k gold nib has a nice springy feeling, while giving a crisp line. The pen feels solid and hasn't leaked on me so far. Overall if you don't need the mechanism I'd buy a metropolitan to save money, otherwise you get what you'd expect in quality with Pilot.";;
1749059567-48;https://www.amazon.com/product-reviews/B005WPTTG4;The ability to extend and retract the nib with the ease of any ballpoint retractable is what makes this fountain pen so amazing for me. It makes writing with a fountain pen easy. I do not have to worry about taking the time to unscrew a cap, not lose the cap, worry about the cap falling off and causing a leak in my pocket. As far as leaks are concerned, this pen has not leaked an iota. I also own a Namiki Bamboo, which is also a great pen but it not conducive to day-to-day use since A) the cap is screw on/off and B) it leaks. This pen also weighs far less than my Namiki, though it does weight more than a comparatively sized ballpoint or felt tip. This is my go-to fountain pen. Sleek, stylish, and painfully easy to use. People don't even notice that I'm using a fountain pen - it's in and out that quickly and easily. The nib is stiff enough to give a dependable line, but flexible enough to not scratch up the paper I'm writing on. I've even managed to write on one of those cheap fast-food restaurant paper napkins with this pen. However, I will admit to being a bit too cavalier with the pen, as easy to use as it is. I have dropped the pen while the nib was exposed and this has bent it quite badly, however I have been able to bend it back into usable shape. If you are clumsy and careless like I apparently am, this may not be the pen for you since you will mourn for this pen. If you are careful enough to not drop the pen while the nib is exposed, this pen will make you very happy indeed.;;
1749059567-49;https://www.amazon.com/product-reviews/B005WPTTG4;This thing came and had a tag (Capless). After looking up multiple sources, it's VP. It's not Decimo for sure. Also I had a great price on this item (depending on the color and the nib option)! I read so much about this pen but wasn't so sure until I used them. The nib was so thin and small. It says 18K though it's impossibly small to read it with bare eyes. It has a heft and the holder is fine for my taste. This is all about the nib (bought Fine). I have 3 other high end Pilot pens so I have something to compare to. VP nib is very very smooth (like 823) yet so thin that it bounces beautifully. I'm not big on the nib variation but this springy and bouncy feel especially on such a thin nib is totally different experience for me. I now understand why people fall in love with this pen. Downside? There's no way to read the ink level. Though converter (that's built in) has a clear window, no matter what you do, the ink level won't show. So when it feels dry and ink doesn't flow as well, then, it's time to change. For me it was about 3-4 pages of casual writing on the legal pad. That's not whole a lot to write with. But on a very fine day, this fine pen will boost your mood. Trust me. It's a pen like no other. I may shoot for 2017 special.;;
1749059567-50;https://www.amazon.com/product-reviews/B005WPTTG4;"A fountain pen that's retractable is a pretty novel idea, and is the main selling point of the Pilot Vanishing Point.

The enlarged button atop the body alternates between revealing and retracting the narrow steel nib within.  The nib itself has a bulbous tip that's a nod at its ballpoint inspiration.  It's smooth and pleasant to write with.

I think the matte blue barrel paired with black details and trim is pretty classy.  The body and overall construction is metal and it feels solid and and well-made.  It unscrews in the middle allowing you to remove the convertor and nib assembly for filling- again, more similar to retractable pen than fountain pen.  Not having a cap to post, the clip is near the nib and makes it feel like you're writing with a pen that has a dorsal fin.  A little awkward, but not a deal breaker, and it keeps the nib pointing upward when clipped onto a pocket, etc.

Mine had some issues filling properly.  Tried submerging the entire black portion of the nib- which is a challenge since it's longer than most ink bottles are deep.  Replaced the converter.  Twice.  Still can't managed to fill the reservoir more than 15% or so.  It's probably a rare defect, but I don't like it enough to even bother with a replacement.

Tries to be the best of both worlds, but instead ends up with few of the advantages and most of the disadvantages of both.";;
1749059567-51;https://www.amazon.com/product-reviews/B005WPTTG4;I have this pen, fine nib, in three finishes that I rotate.  This is my go-to every day writing pen.  I like everything about it: the convenience of the retractable mechanism, the flexible nib, the fine low-bleed writing, the weight and balance in my hand.;;
1749059567-52;https://www.amazon.com/product-reviews/B005WPTTG4;"This is the most expensive pen I have ever owned, but it is also the best quality pen I have ever owned.
My handwriting is fairly small and anything but an extra fine nib allows the letters to run together.  This nib is actually one of the  best extra fine nibs I have found since it writes finer than most extra fine nibs.  I am currently using a carbon ink in it with wonderful results.  It starts writing with minimal or no strokes to get it started.  There are no problems with it skipping and this is a very smooth writing instrument. It glides over the paper (and quite a variety of papers at that) without scratching.  The retractable nib is extremely handy and so far has never allowed the pen to dry out.
It can be used either with cartridges or the included reservoir/ converter.  Some commenters have mentioned that the reservoir is fairly small.  I really have nothing much to compare to, but it holds plenty for my needs.
I really like this pen.  I can't afford to buy another, but neither do I want any other pen than this.";;
1749059567-53;https://www.amazon.com/product-reviews/B005WPTTG4;"This is my first retractable fountain pen, and well worth the investment.
The tank is a little small for heavy use, but perfect for signing documents , etc, during the week.
Takes some getting used to, as it looks like I'm using the pen upside down.
Ink flow is great, just the right amount of feedback on the page for me, but my husband finds it too slick.";;
1749059567-54;https://www.amazon.com/product-reviews/B005WPTTG4;"Consumer bias aside, I love the weight, feel, and look of this pen so much!

The sleek matte black of the pen makes it look so professional. I like the clip on the top/writing side because my fingers form perfectly right around it, the clickability of the pen makes writing a one-handed process (no capping or uncapping required), and it's the perfect size for my hand. The weight of the pen makes writing so enjoyable - in comparison, the Sailor Pro Gear Slim feels like a light toy.

My only qualm is that the converter that comes with the pen has a very low ink capacity. There are videos out there on how to get the most ink in the converter... but what I do instead is just fill up a cartridge with my favorite ink. It lasts much longer and is actually much less of a hassle than trying to fully fill the converter.";;
1749059567-55;https://www.amazon.com/product-reviews/B005WPTTG4;"This is a very nice pen, I would recommend getting it the fin nib just as the other reviews stated the writing would look more like the one with medium nib.

The pen is very clean and applies always same amount of ink, the writing is smooth and comfortable, and the pen also has some weight in it and settles very nicely into the hand.

The pen needs high quality paper where the writing will look almost fine and there will be no penetration to the reverse side of the page even if you write slowly as I do. on the other hand on paper such is the usual printer/Xerox paper the ink may not look quite as nice, while it does not ""feather"" the writing will look thicker.

I really really recommend getting the ink bottle from namaki and use the converter for your pen, the sole reason being that in my pen the converter was inserted so firmly into the nib unit that I was almost inclined to leave it alone and not use cartridge at all, as I was not sure how resilient the nib unit is. There is another reason as well the protrusion that is ment to brake the seal on the cartridge seemed to be plastic, while I would expect this part to be one of the strongest in the unit and made of high grade steel or equivalent, one again I cannot say for 100% but it really did look like plastic. Once I am out of cartridges I will get namaki cerulean blue ink and use that with converter.";;
1749059567-56;https://www.amazon.com/product-reviews/B005WPTTG4;"A gorgeous, functional everyday pen that is a bargain!  I always wanted a quality fountain pen without paying $1000+.  This one is perfect because:

1.  No screw-on cap.  No more fussing with a cap with both hands when looking for a pen to write with.  The pen opening has a little door that opens and closes, keeping the nib from drying out

2.  Pen is clipped with the nib pointing up.  No more little pen marks in my shirt pocket that even ball point pens can leave.

3.  Can be converted from piston filler to cartridge without problems.

4.  18K gold plated nib, long lasting, and looks great

However, I was a little disappointed that the design ""Carbonesque"" is actually just regular plastic with little dots painted on it.  Not the true carbon fiber look.  Also, when using a cartridge, it can take a long time for the ink to make its way to the tip.  Also when not used for a few hours, the ink at the tip dries and it takes about 15-20 seconds to prime the tip again.  A little annoying when you need to write something fast, like a phone number.

Overall, it's worth the $130 I paid for it.  I do agree that the medium tip should be used by most people for everyday use.  I got the fine tip and kinda regret it because with my handwriting, some of my lines are too thin and not very visible.";;
1749059567-57;https://www.amazon.com/product-reviews/B005WPTTG4;"Really love almost everything about the pen itself. The box was decent but i will say i feel somewhat cheated. The ""Fine Writing"" nib is not a fine nib. What i in turn received was a Medium Nib. That all being said i do enjoy the pen but i wish i had gotten what i had ordered.";;
1749059567-58;https://www.amazon.com/product-reviews/B005WPTTG4;"I have used inexpensive Pilot fountain pens for years.  They are sturdy, easy to hold, and write well.  I have never had one fail; but I do tend to leave them behind at restaurants or forget to retrieve them from people who have borrowed them ""just for a second.""

When I saw a listing for this product I thought it was unique enough to give it a try.  I'm very happy I did.  The design of the pen is upside down; that is when in my shirt pocket the nib (nestled within the body of the pen) faces up.  Once I got the hang of that, it was an issue holding the pen (I'm left-handed) so that the nib was facing the page while the clip was out of the way.

The reality is:  The designers thought of this and, while I don't know how it works for righties; for lefties it is just fine.

The additional cost is well worth it.  The tiny nib writes far more easily than the budget Pilot, the mechanism hiding the nib works smoothly, and it didn't suffer from going with me on an airplane.

If I didn't own this pen, I would order one today.";;
1749059567-59;https://www.amazon.com/product-reviews/B005WPTTG4;"Ordered the pen in Matte Black with a Fine nib, received a Matte Blue with a Stub nib. Not really the fault of the seller, since the Pilot box states clearly that it contains a blue pen, whereas the Amazon sticker mistakenly labels it ""Black"".

Anyway, the pen itself is pleasant to use. I'll admit that the price point may be a little steep for the overall novelty, but I know what I paid for and I paid for a retractable fountain pen. The pen has a nice weight (for me), and I don't really mind the positioning of the pocket clip as I find it helps me align the nib without having to look. I could definitely see where some people might not like it, but in my hand it feels just fine.

Same general complaints as some other reviewers, however. The converter doesn't hold a massive volume of ink, and due to the construction of the pen it's just about the largest you could fit in it already so, not much to do outside of switch to cartridges. There is also some difficulty loading the thing up: when dipping into the ink, no matter how deep the pen goes, the converter only ever seems to pick up about 1/3rd of its total volume. This led to a few confused fill attempts where it looked like the pen wasn't picking anything up, but when inverted and given a small shake you see the ink fall down into the empty space.

Overall: A decent pen, if slightly more expensive than it should've been, with some small issues. My biggest complaint is that I didn't get the color or nib I ordered, which now means I need to buy a $90 nib assembly because there's no way to just swap the nib without it. But again: That's not the fault of the pen.";;
1749059567-60;https://www.amazon.com/product-reviews/B005WPTTG4;"Pilot Vanishing Point in Black lacquer with rhodium trim. Extra Fine nib.:
SIMPLY A GREAT PEN
Laquer coated brass body feels well balanced and solid, but not heavy,  Click-to-write  mechanism is efficient, fast, foolproof.
A flick of your thumb and the  Vanishing Point  generates a  “click” that’s audible and tactile, while deploying the hidden nib. Your fingers, naturally aligns  with the pocket clip and nib in the perfect position to jot quick notes without even needing to glance at the page.  Rhodium accents and nib coating paired with a piano black lacquer body create a look that’s  classic, elegant, and understated while also being modern and eye-catching.
 Ink never fails to flow smoothly and keeps up even with fast, lengthy note taking. Extra Fine nib in rhodium plated 14k gold is smooth, with a pleasant touch of feedback, and a variation of line that’s surprising for such a tiny, precise nib.
MY ONLY COMPLAINT?- the provided Pilot Con 40
Converter’s ink capacity is minuscule to the point that  I almost prefer cartridges— almost.
Still, the pen is highly recommend!";;
1749059567-61;https://www.amazon.com/product-reviews/B005WPTTG4;I definitely really enjoyed this pen. I've collected a few different fountain pens, including some of the more economical Pilot ones but the vanishing point is definitely top tier. It's a much lighter flow with a weighting pen that gives more of an executive feel. Would highly recommend!;;
1749059567-62;https://www.amazon.com/product-reviews/B005WPTTG4;(Make sure you get one that’s actually new and hasn’t been inked!!) I finally got one that was brand new and undamaged after buying one that had its nib bent and one that had clearly been inked and the nib was loose, and it’s amazing!! The finish and details are perfectly uniform and I love it. The nib is soooooo smooth!!!!! I’m rather new to fountain pens and had used a Pilot Prera before this and I didn’t really get the hype behind 18k nibs, but WOW this one did not miss. I get it now, guys. It’s amazing. Get this and don’t look back :);;
1749059567-63;https://www.amazon.com/product-reviews/B005WPTTG4;This pen is a bit of a novelty, but a  excellent writer. I opted for a fine niv, which seems well matched for the ink capacity of the CON-40 converter. Contrary to other reviewers, I found the fine nib to be quite wet with Diamine Regency Blue, and typical for a Japanese fine width. The nib has a surprising amount of spring for such a small nib, and is very, very smooth. The CON-40 converter  is difficult to fill completely without burping it or removing it from the nib assembly. It might be best to fill the converter or an empty cartridge with a syringe or disposable pipette to get maximum ink capacity. With an EF or F nib, the capacity of the converter should be quite adequate. The clip is less of a nuisance for gripping the pen than I imagined. With the F or EF nib, there is minimal feathering on copy quality paper with Diamine inks. The Blue/Gold model is quite handsome. Well worth adding to any well-used fountain pen collection.;;
1749059567-64;https://www.amazon.com/product-reviews/B005WPTTG4;"It's really, really nice. Keep in mind the ink that this pen comes with is blue. For whatever reason I thought it would be black and now I have to run the blue dry before I switch. I guess I could just replace it, but I don't really want to. This is my EDC because my Prera Ito En apparently leaks all over my hand due to how I write. This one doesn't have that issue because the nib is further from my hand since it's also ""inside"" the pen. That doesn't make sense, but oh well. It's a bit heavy, but it doesn't hurt my hand after writing with it. The ink flows nicely, and my only complaint is that I feel like I'm using it wrong, but that's just me being bad.

I also dropped it on accident, but the nib was inside the pen, so it doesn't look like any damage occurred. There was a bit of ink splotched over the nib, though, so I wiped it off. Once I got used to the clip being at the tip, it wasn't so bad. It's also really easy to align the pen since I like to move objects in my hands a lot.";;
1749059567-65;https://www.amazon.com/product-reviews/B005WPTTG4;"After using this for awhile I'm not very pleased with the ink flow. I frequently have ink starvation, to the tune of every few words at least not even writing that quickly.Have used several different quality inks including the Pilot cartridges and Iroshizuku Shin-Kai, Noodlers and Parker. It's definitely much scratchier than my basic Lamy Safari Fine or Watermans and is just not a satisfying writer to me. Have asked several friends to try it and all have said they find it disappointing too but they are not regular fountain pen users.

Update: It seems the nib was bending downward a bit - a local shop adjusted it, makes a huge difference. Prior to the adjustment the nib was completely dry on the top surface, no ink at all on your finger if you touched it. Now there is just a trace of ink on top of the nib while writing. They did not grind it and simply applied a tiny bit of pressure at the nib tines. Wow, huge difference! It is now the pen I expected though still more of an extra fine it feels vastly improved. Still deciding between a medium and fine nib, it's a tough call but either would be great to use now.";;
1749059567-66;https://www.amazon.com/product-reviews/B005WPTTG4;I have had countless pens over the years and this is by far my favorite. The retractable feature is great for taking notes on the fly. The converter is not my favorite, so I use the Namiki refills and will use a syringe to refill the cartridges - that way I get the largest reservoir of ink. The nib is buttery soft (I purchased M, F may be prone to more feedback). There is no sweet spot - the pen responds to whatever style of writing I wish to employ. I wish the price point was a bit lower, but I believe under $160 is a great value. Make the plunge, you won't regret it!;;
1749059567-67;https://www.amazon.com/product-reviews/B005WPTTG4;"There is a part in the Army uniform on the left arm that allows you to put pens in. While people will debate that you can only pens of certain clip color, once they see me pull this beauty, the conversation instantly changes entirely.

""Wow, that's quite a fancy pen,"" ""you're one high speed guy,"" and ""are you writing the next great novel?"" are just some of the responses you might hear while carrying and using this pen in the military.

The device itself writes absolutely brilliantly.Even in fine, you have smooth wet lines (I used Pilot Iroshizuku ink) that express lines with enough give to make you write for hours. Remember this is a fountain pen and has the same shortcomings such as taking a little bit of time to dry for example. The great design of the pen however allows you to have the convenience of conventional retractable pens.

The pen is priced at a steal as I would price this pen based on its qualities much higher. If you have never owned a fountain pen, this is a great place to start as your first. If you have more than 7 fountain pens, the unique design and convenience that this pen offers you at the price point makes me wonder why you haven't already bought it.";;
